,lyrics,label
2869,마음은 시간을 달려가네,0
2870,홀로 남은 설국열차,0
2871,니 손 잡고 지구 반대편까지 가,0
2872,겨울을 끝내고파,0
2873,그리움들이 얼마나,0
2874,눈처럼 내려야 그 봄날이 올까,0
2875,허공을 떠도는,0
2876,작은 먼지처럼 작은 먼지처럼,0
2877,날리는 눈이 나라면,0
2878,조금 더 빨리,0
2879,네게 닿을 수 있을 텐데,0
2880,눈꽃이 떨어져요,0
2881,또 조금씩 멀어져요,0
2882,보고 싶다 보고 싶다,0
2883,보고 싶다 보고 싶다,0
2884,얼마나 기다려야,0
2885,또 몇 밤을 더 새워야,0
2886,널 보게 될까 널 보게 될까,0
2887,만나게 될까 만나게 될까,0
2888,추운 겨울 끝을 지나,0
2889,다시 봄날이 올 때까지,0
2890,꽃 피울 때까지,0
2891,그곳에 좀 더 머물러줘,0
2892,머물러줘,0
2893,니가 변한 건지,0
2894,니가 변한 건지,0
2895,아니면 내가 변한 건지,0
2896,내가 변한 건지,0
2897,이 순간 흐르는 시간조차 미워,0
2898,우리가 변한 거지 뭐,0
2899,모두가 그런 거지 뭐,0
2900,그래 밉다 니가 넌 떠났지만,0
2901,단 하루도 너를,0
2902,잊은 적이 없었지 난,0
2903,솔직히 보고 싶은데,0
2904,이만 너를 지울게,0
2905,그게 널 원망하기보단,0
2906,덜 아프니까,0
2907,시린 널 불어내 본다,0
2908,연기처럼 하얀 연기처럼,0
2909,말로는 지운다 해도,0
2910,사실 난 아직 널 보내지 못하는데,0
2911,눈꽃이 떨어져요,0
2912,또 조금씩 멀어져요,0
2913,보고 싶다 보고 싶다,0
2914,보고 싶다 보고 싶다,0
2915,얼마나 기다려야,0
2916,또 몇 밤을 더 새워야,0
2917,널 보게 될까 널 보게 될까,0
2918,만나게 될까 만나게 될까,0
2919,아침은 다시 올 거야,0
2920,어떤 어둠도 어떤 계절도,0
2921,영원할 순 없으니까,0
2922,벚꽃이 피나봐요,0
2923,이 겨울도 끝이 나요,0
2924,보고 싶다 보고 싶다,0
2925,보고 싶다 보고 싶다,0
2926,조금만 기다리면,0
2927,며칠 밤만 더 새우면,0
2928,만나러 갈게 만나러 갈게,0
2929,데리러 갈게 데리러 갈게,0
2930,추운 겨울 끝을 지나,0
2931,다시 봄날이 올 때까지,0
2932,꽃 피울 때까지,0
2933,그곳에 좀 더 머물러줘,0
2934,머물러줘,0
2935,오늘 하루 어땠었나요,0
2936,많이 힘들었나요,0
2937,쉬지 않고 달려왔던 길에서,0
2938,나와 함께 쉬어가요,0
2939,그냥 아무런 준비도 없이,0
2940,떠나볼까요,0
2941,평범해도 좋으니까,0
2942,우리 함께 가요,0
2943,행복 가득 담은 배낭 하나 메고서,0
2944,답답했던 일상과 도심을 벗어나,0
2945,떠나볼래요,0
2946,힘껏 살다 보니 무뎌져,0
2947,헝클어진 머리도,0
2948,괜찮다며 그댈 안아줄 사람,0
2949,바로 그대 곁에 있죠,0
2950,까만 선글라스 하나 챙겨서,0
2951,떠나볼까요,0
2952,평범해도 좋으니까,0
2953,우리 함께 가요,0
2954,행복 가득 담은 배낭 하나 메고서,0
2955,답답했던 일상과 도심을 벗어나,0
2956,떠나볼래요,0
2957,우리 함께 가요,0
2958,행복 가득 담은 배낭 하나 메고서,0
2959,답답했던 일상과 도심을 벗어나,0
2960,떠나볼래요,0
2961,우리 함께 가요,0
2962,떠나볼래요,0
2963,떠나볼래요,0
2964,지금 떠나요,0
2965,사실 난 너를 사랑한다고 말할 땐,0
2966,너에게 그 말이 듣고 싶어서라고,0
2967,오늘이 가기 전에 들을 수 있을까,0
2968,애타는 내 마음을 알기나 하는지,0
2969,어떤 하루에 미소를 짓는,0
2970,너의 얼굴을 바라보다가,0
2971,나도 모르게 사랑한다고,0
2972,너에게 버릇처럼 하는 말,0
2973,항상 무뚝뚝하기만 하던 내가,0
2974,너를 만나고 변해가,0
2975,혹시 너도 나와 같을까,0
2976,나를 사랑한다면,0
2977,사실 난 너를 사랑한다고 말할 땐,0
2978,너에게 그 말이 듣고 싶어서라고,0
2979,오늘이 가기 전에 들을 수 있을까,0
2980,애타는 내 마음을 알기나 하는지,0
2981,서툰 말 한마디도 못하고,0
2982,내 손만 잡고 있는 너에게,0
2983,어설픈 말장난을 섞으며,0
2984,나름 네 눈치도 보고 있어,0
2985,사랑한단 말이 듣고 싶은데,0
2986,그게 어려운 너에게,0
2987,조금 용기 낼 순 없을까,0
2988,나를 사랑한다고,0
2989,사실 난 너를 사랑한다고 말할 땐,0
2990,너에게 그 말이 듣고 싶어서라고,0
2991,오늘이 가기 전에 들을 수 있을까,0
2992,애타는 내 마음을 알기나 하는지,0
2993,날 좋아한다,0
2994,날 사랑한다,0
2995,사실 난 너를 사랑한다고 말할 땐,0
2996,너에게 그 말이 듣고 싶어서라고,0
2997,오늘이 가기 전에 들을 수 있을까,0
2998,애타는 내 마음을 알기나 하는지,0
2999,찬 바람 속 내 곁에 온,0
3000,금세 맘 끝에 배이지,0
3001,깊숙이 빠져드는 중,0
3002,차가웠던 맘에 따스하게 번진,0
3003,톡톡 터지며 나를 물들여,0
3004,하얀 겨울을 물들여줘,0
3005,퉁명스러운 표정 누르면,0
3006,생겨 보조개 웃어줘,0
3007,나에게만 보여줄까,0
3008,고민하게 되지,0
3009,달달한 그런 미소,0
3010,누워 이불 아래,0
3011,너와의 메시지를,0
3012,한 조각씩 되새기지,0
3013,정신 차려보면,0
3014,너 없는 손 텅 비면,0
3015,아쉬워 꽤 많이,0
3016,향이 짙어지는 밤,0
3017,너를 그려,0
3018,낯선 이 감정을 품에 안아보면,0
3019,톡톡 터지며 나를 물들여,0
3020,하얀 겨울을 물들여줘,0
3021,다정하게 나를 녹여줘 넌,0
3022,함박눈이 내릴 겨울 엔딩,0
3023,다음 계절에도,0
3024,복잡한 마음,0
3025,너에게만 있는,0
3026,오렌지빛 설렘인 걸,0
3027,당연하지 않아,0
3028,시간이 흘러가도,0
3029,눈처럼 내 안에,0
3030,자꾸 네가 내려와,0
3031,톡톡 터지며 나를 물들여,0
3032,하얀 겨울을 물들여줘,0
3033,다정하게 나를 녹여줘 넌,0
3034,토요일에 영화나 볼래,0
3035,새로 생긴 맛집도 가고,0
3036,시원한 아이스크림 들고서,0
3037,우리 같이 걸을래,0
3038,자전거로 한강에 갈래,0
3039,다정하게 사진도 찍고,0
3040,달달한 가을 멜로디,0
3041,밤새도록 들을래 너와,0
3042,사실 예전부터,0
3043,혼자서 좋아했던 너를,0
3044,난 알았어,0
3045,네가 찾아왔던 밤에,0
3046,어쩌면 우리가 될 거라 생각했어,0
3047,이상하게 나도 좋아져,0
3048,괜히 보고 싶어,0
3049,"안녕 뭐해 있잖아, 우리 둘이",0
3050,토요일에 영화나 볼래,0
3051,새로 생긴 맛집도 가고,0
3052,시원한 아이스크림 들고서,0
3053,우리 같이 걸을래,0
3054,자전거로 한강에 갈래,0
3055,다정하게 사진도 찍고,0
3056,달달한 가을 멜로디,0
3057,밤새도록 들을래 너와,0
3058,취해 전화해서,0
3059,아무 말 늘어놓던 네가,0
3060,귀여웠어,0
3061,너를 기다리는 내가,0
3062,낯설어 한동안 겁이 나 망설였어,0
3063,요즘 따라 연락이 오면,0
3064,나도 보고 싶어,0
3065,"지금 뭐해 있잖아, 우리 둘이",0
3066,토요일에 영화나 볼래,0
3067,새로 생긴 맛집도 가고,0
3068,시원한 아이스크림 들고서,0
3069,우리 같이 걸을래,0
3070,자전거로 한강에 갈래,0
3071,다정하게 사진도 찍고,0
3072,달달한 가을 멜로디,0
3073,밤새도록 들을래 너와,0
3074,가을밤 하늘,0
3075,별을 세다가,0
3076,이제 우리 둘이 우리 둘이 나나,0
3077,매일 밤 너와,0
3078,잠들고 싶어,0
3079,그래 우리 둘이 우리 둘이 나나,0
3080,장난스레 손잡아 줄래,0
3081,같은 색깔 티셔츠 입고,0
3082,시원한 아이스크림 들고서,0
3083,우리 같이 걸을래,0
3084,오늘 밤엔 너랑 있을래,0
3085,니 어깨에 기대도 보고,0
3086,달달한 가을 멜로디,0
3087,밤새도록 들을래 너와,0
3088,별들이 짙던 밤 하늘에 약속한 고백,0
3089,아직도 맘에,0
3090,당연하듯 남아 있어요,0
3091,어제 일같이 선명하네요,0
3092,가슴 저리는 게 사랑이 아니라,0
3093,"그 누가 뭐라던가, 오",0
3094,심장이 뛰는데 아프게 뛰는데,0
3095,이게 사랑인 거야,0
3096,운명 같은 밤 너를 만나,0
3097,영원하자고 외쳤던 그 밤,0
3098,네가 날 잊어도,0
3099,난 널 꺼내 볼 테니까 언제나,0
3100,내 맘속 사진첩 한 켠엔 그대가 있지,0
3101,참 행복했지 때론 아픈 날이 있어도,0
3102,버릴 수 없는 추억이 됐지,0
3103,가슴 저리는 게 사랑이 아니라,0
3104,"그 누가 뭐라던가, 오",0
3105,심장이 뛰는데 아프게 뛰는데,0
3106,이게 사랑인 거야,0
3107,운명 같은 밤 너를 만나,0
3108,영원하자고 외쳤던 그 밤,0
3109,네가 날 잊어도,0
3110,난 널 꺼내 볼 테니까 언제나,0
3111,우~ 예~,0
3112,우~,0
3113,네가 날 잊어도,0
3114,난 널 꺼내 볼 테니까 언제나,0
3115,한 장씩 널 기억하며 보낼게,0
3116,우리 모든 순간 가슴 떨리던 날,0
3117,모든 날이 따스하게 감싸준,0
3118,널 사랑했다,0
3119,운명 같은 밤 너를 만나,0
3120,셀 수 없이 많은 날 함께 했지,0
3121,사랑했어요 아주 많이,0
3122,사진첩 속의 그대여,0
3123,영원히 기억할게 시간이 지나도,0
3124,언제나,0
3125,하얀 머리 뽑아 달라며,0
3126,한 개 백 원이라던,0
3127,그 시절 다 지나가고,0
3128,이젠 흰 눈만 남았네,0
3129,그렇게도 힘이 드냐며,0
3130,나를 위로하시다,0
3131,어느새 잠들어버린,0
3132,주름만 남은 내 아버지,0
3133,세상이 아무리 힘들어도,0
3134,당신 있으면 견딜 것 같아,0
3135,오래오래 날 지키며,0
3136,그냥 곁에만 있어 주세요,0
3137,활짝 웃는 모습이 어린애 같아 보여도,0
3138,아프다 말도 못 하는 사람,0
3139,이제는 내가 지켜줄게,0
3140,어린아이로 돌아가 버린,0
3141,사랑하는 내 아버지,0
3142,오래오래 날 지키며,0
3143,그냥 곁에만 있어 주세요,0
3144,활짝 웃는 모습이,0
3145,어린애 같아 보여도,0
3146,아프다 말도 못 하는 사람,0
3147,이제는 내가 지켜줄게,0
3148,어린아이로 돌아가 버린,0
3149,사랑하는 내 아버지,0
3150,사랑해요 내 아버지,0
3151,미리 나와 걷고 있어,0
3152,널 보고 싶어서,0
3153,빨라진 발걸음,0
3154,하얀 길 위에 가득하게,0
3155,들떠있는 맘과 설렘으로,0
3156,다 새겨졌어,0
3157,네 생각들로 빈틈이 없지,0
3158,추위에 약한 널,0
3159,잡을 두 손 따뜻하게 해,0
3160,참 다행이야,0
3161,오후 두 시 가장 따뜻한 시간,0
3162,약속했잖아 널 데리러 가,0
3163,널 떠올리는 기분,0
3164,만나러 가는 길 위로 티가 나,0
3165,그려보지 발걸음 닿는 순간에,0
3166,생각해 참 많이,0
3167,지금 보고 싶은데,0
3168,너에게로,0
3169,자꾸 들춰보는 시계,0
3170,왜 오늘따라 안 가는지,0
3171,매일 다닌 정류장도 멀어,0
3172,어제와 달라 보여,0
3173,지금 똑같은 그 자리가,0
3174,설렘으로 가득 번져,0
3175,저 벤치들 지나쳐,0
3176,먼저 난 마중 나와있어,0
3177,나오자마자 볼 수 있게,0
3178,앞에 서 있을게,0
3179,손 흔들며 인사할게,0
3180,품에 안기면 돼,0
3181,달리지는 마 천천히 와,0
3182,내가 먼저 온 거야,0
3183,자꾸 웃음 나 널 기다리며,0
3184,널 떠올리는 기분,0
3185,만나러 가는 길 위로 티가 나,0
3186,그려보지 발걸음 닿는 순간에,0
3187,생각해 참 많이,0
3188,지금 보고 싶은데,0
3189,너에게로,0
3190,자연스레 너를 볼 생각에,0
3191,눈이 떠진 거야,0
3192,나를 달라지게 만들어,0
3193,내 세상의 중심이 너인 것 같아,0
3194,이 모든 발걸음의 이유,0
3195,지금 난 너를 만나러 가,0
3196,내 발자국 옆을 채워줘,0
3197,나와 어디든지 이대로,0
3198,가자 너를 기다리고 있어,0
3199,묻어나지 널 향한 나의 마음이,0
3200,이 시간 이 자리 기다리고 있는데,0
3201,널 만날 시간 됐어,0
3202,더 떨려오는 기분,0
3203,눈 감고 찍은 사진,0
3204,장난스런 표정,0
3205,하나둘 셋 하고서,0
3206,손가락 하트,0
3207,둘이서 연습했던,0
3208,시그니처 포즈,0
3209,꽃받침 속 너와 나,0
3210,빛나고 있어,0
3211,오늘 뭐해 날씨도 좋은데,0
3212,홍대 가서 커피나 마실래,0
3213,연인들 많은 거리에,0
3214,도란도란 너랑 걷고 싶은데,0
3215,우리도 예쁜 커플옷 입고,0
3216,같이 데이트할래,0
3217,눈 감고 찍은 사진,0
3218,장난스런 표정,0
3219,하나둘 셋 하고서,0
3220,손가락 하트,0
3221,둘이서 연습했던,0
3222,시그니처 포즈,0
3223,꽃받침 속 너와 나,0
3224,빛나고 있어,0
3225,수줍었던 그대를 만난 지,0
3226,이번 주말 벌써 1년이야,0
3227,기념일마다 약속한,0
3228,사진 들을 많이 갖고 싶어져,0
3229,아직도 너랑 설레고 싶어,0
3230,우리 데이트할래,0
3231,눈 감고 찍은 사진,0
3232,장난스런 표정,0
3233,하나둘 셋 하고서,0
3234,손가락 하트,0
3235,둘이서 연습했던,0
3236,시그니처 포즈,0
3237,꽃받침 속 너와 나,0
3238,빛나고 있어,0
3239,그대를 사랑했던,0
3240,모든 시간들이,0
3241,하나부터 열까지,0
3242,너무 소중해,0
3243,우리가 약속했던,0
3244,많은 나날들이,0
3245,사진 속 우리처럼,0
3246,빛나고 있어,0
3247,이제야 목적지를 정했지만,0
3248,가려한 날 막아서네 난 갈 길이 먼데,0
3249,새빨간 얼굴로 화를 냈던,0
3250,친구가 생각나네,0
3251,이미 난 발걸음을 떼었지만,0
3252,가려한 날 재촉하네 걷기도 힘든데,0
3253,새파랗게 겁에 질려 도망간,0
3254,친구가 뇌에 맴도네,0
3255,건반처럼 생긴 도로 위,0
3256,수많은 동그라미들 모두가,0
3257,멈췄다 굴렀다 말은 잘 들어,0
3258,그건 나도 문제가 아냐,0
3259,붉은색 푸른색 그 사이,0
3260,3초 그 짧은 시간,0
3261,노란색 빛을 내는,0
3262,저기 저 신호등이,0
3263,내 머릿속을 텅 비워버려,0
3264,내가 빠른지도,0
3265,느린지도 모르겠어,0
3266,그저 눈앞이 샛노랄 뿐이야,0
3267,솔직히 말하자면 차라리,0
3268,운전대를 못 잡던 어릴 때가,0
3269,더 좋았었던 것 같아,0
3270,그땐 함께 온 세상을,0
3271,거닐 친구가 있었으니,0
3272,건반처럼 생긴 도로 위,0
3273,수많은 조명들이 날 빠르게,0
3274,번갈아 가며 비추고 있지만,0
3275,난 아직 초짜란 말이야,0
3276,붉은색 푸른색 그 사이,0
3277,3초 그 짧은 시간,0
3278,노란색 빛을 내는 저기 저 신호등이,0
3279,내 머릿속을 텅 비워버려,0
3280,내가 빠른지도,0
3281,느린지도 모르겠어,0
3282,그저 눈앞이 샛노랄 뿐이야,0
3283,꼬질꼬질한 사람이나,0
3284,부자 곁엔 아무도 없는,0
3285,삼색 조명과 이색 칠 위에,0
3286,서 있어 괴롭히지 마,0
3287,붉은색 푸른색 그 사이,0
3288,3초 그 짧은 시간,0
3289,노란색 빛을 내는 저기 저 신호등이,0
3290,내 머릿속을 텅 비워버려,0
3291,내가 빠른지도,0
3292,느린지도 모르겠어,0
3293,그저 눈앞이 샛노랄 뿐이야,0
3294,무도회를 뒤집어,0
3295,작은 소란을 또 일으켜,0
3296,등장부터 인사까지 파격적이게,0
3297,우리 살짝 놀아볼까,0
3298,지금부터 시작해 볼게,0
3299,꽃가루를 날려,0
3300,폭죽을 더 크게 터트려,0
3301,우릴 오만과 편견에 가두지 마,0
3302,자유로워 지금,0
3303,상상해 봐 뭐든지,0
3304,노래를 따라서 저 달빛에 춤을 춰,0
3305,해가 떠올 때까지,0
3306,이제 조금 낯선 다른 차원까지,0
3307,상상할 수 없던 곳 시간 속,0
3308,예고 없이 등장해,0
3309,이 밤은 멋지고 우린,0
3310,온 세상 모든 경계를,0
3311,꽃가루를 날려,0
3312,(흩날려),0
3313,(마음껏),0
3314,더는 어제와 내일에 가두지 마,0
3315,자유로워 지금,0
3316,상상해 봐 뭐든지,0
3317,노래를 따라서 저 달빛에 춤을 춰,0
3318,해가 떠올 때까지,0
3319,온 세상이 멈추는 순간,0
3320,어서 내 손을 잡아,0
3321,어디로 가볼까,0
3322,상상해 봐 뭐든지,0
3323,노래를 따라서 저 달빛에 춤을 춰,0
3324,해가 떠올 때까지,0
3325,이렇게 또 지는 밤,0
3326,오늘은 길었음 해,0
3327,늘 혼자 되뇌이던 맘,0
3328,들어주던 거울 앞에,0
3329,앉아 네 맘의 문에 들어갈,0
3330,간직했던 말들 적어,0
3331,외투 한 쪽에 두고,0
3332,이른 밤을 나서,0
3333,있잖아 눈이 내려,0
3334,혹시 나와 보지 않을래,0
3335,네 손위에 펼쳐지는,0
3336,내 지난밤이 전해진다면,0
3337,계절의 끝이,0
3338,열어볼래 너의 맘으로 가는 문,0
3339,추운 겨울 이긴 해,0
3340,그게 너였으면 해,0
3341,마침 우릴 위해 져주는 달,0
3342,조금 더 널 느낄 수 있게,0
3343,옆에 와줄래,0
3344,아직 조심스런 말들을 모아,0
3345,예쁜 모양을 만들어,0
3346,네게 건넬래,0
3347,이 밤이 닫히기 전에,0
3348,있잖아 눈이 내려,0
3349,혹시 나와 보지 않을래,0
3350,네 손위에 펼쳐지는,0
3351,내 지난밤이 전해진다면,0
3352,계절의 끝이,0
3353,열어볼래 너의 맘으로 가는 문,0
3354,걸음을 맞추고 있어,0
3355,널 안을 추운 날씨마저,0
3356,오늘은 이뤄질 수 있게,0
3357,전부 맞춰진 거야,0
3358,아름다운 널 닮은,0
3359,눈이 내려,0
3360,우릴 감싸주고 있잖아,0
3361,네 어깨에 쌓여가는,0
3362,내 지난밤을 알게 된 너는,0
3363,손을 내밀어,0
3364,들어가 볼게 나 네게 한 발자국,0
3365,어둠만이 나의 전부였던 동안,0
3366,숨이 벅차도록 달려왔잖아,0
3367,경계의 끝자락,0
3368,내 끝은 아니니까,0
3369,울타리 밖에 일렁이는 무언가,0
3370,그 아무도 모르는 별일지 몰라,0
3371,벅찬 맘으로 이 궤도를 벗어나,0
3372,새로운 길의 탐험가,0
3373,껍질을 깨뜨려버리자,0
3374,두려움은 이제 거둬,0
3375,오로지 나를 믿어,0
3376,"두 눈 앞의 끝, 사뿐 넘어가",0
3377,녹이 슨 심장에 쉼 없이 피는 꿈,0
3378,무모하대도 믿어 난,0
3379,누구도 본 적 없는 낯선 우주 속에,0
3380,답답한 가슴 안에,0
3381,불꽃을 피워낼래,0
3382,곧 잡힐 듯이 반짝이던 무언가,0
3383,꼭 달릴수록 멀어져도 난 좋아,0
3384,여정은 이미 시작된 지 오래야,0
3385,끝이라 생각한 순간,0
3386,넓은 세상이 날 감싸 안아,0
3387,때로는 느릿해도,0
3388,가끔은 지친대도,0
3389,"두 눈 앞의 끝, 사뿐 넘어가",0
3390,녹이 슨 심장에 쉼 없이 피는 꿈,0
3391,무모하대도 믿어 난,0
3392,누가 뭐래도 믿어 난,0
3393,구름 너머 세상을 내 품에 안을래,0
3394,"두 눈 앞의 끝, 사뿐 넘어가",0
3395,녹이 슨 심장에 쉼 없이 피는 꿈,0
3396,무모하대도 믿어 난,0
3397,나의 여정을 믿어 난,0
3398,이미 넌 나를 벗어날 수가 없어,0
3399,터뜨리고 싶은 너,0
3400,설렘이 멎기 전에,0
3401,가슴이 뛰는 이 느낌,0
3402,너무 잘 보여 아무리 숨겨도,0
3403,이미 들킨 걸 자꾸 둥둥 떠다니잖아,0
3404,설렘이 멎기 전에,0
3405,가슴이 뛰는 이 느낌,0
3406,끝도 없이 점점 부풀어 가,0
3407,내게 푹 빠진 너를 애써 참진 마,0
3408,내가 터뜨려 줄 테니,0
3409,설렘이 멎기 전에,0
3410,가슴이 뛰는 이 느낌,0
3411,나도 한때는 그이의 손을 잡고,0
3412,내가 온 세상 주인공이 된 듯,0
3413,꽃송이의 꽃잎 하나하나까지,0
3414,모두 날 위해 피어났지,0
3415,올림픽대로 뚝섬 유원지,0
3416,서촌 골목골목 예쁜 식당,0
3417,나를 휘청거리게 만든,0
3418,주옥같은 대사들,0
3419,다시 누군가 사랑할 수 있을까,0
3420,예쁘다는 말 들을 수 있을까,0
3421,하루 단 하루만 기회가 온다면,0
3422,죽을힘을 다해 빛나리,0
3423,언제부턴가 급격하게,0
3424,단조로 바뀌던 배경음악,0
3425,조명이 꺼진 세트장에,0
3426,혼자 남겨진 나는,0
3427,단역을 맡은 그냥 평범한 여자,0
3428,꽃도 하늘도 한강도 거짓말,0
3429,나의 드라마는 또 이렇게 끝나,0
3430,나왔는지조차 모르게,0
3431,끝났는지조차 모르게,0
3432,부지런히 지나온,0
3433,어제들 속에,0
3434,참 아름답게,0
3435,그날을 향해,0
3436,숨이 벅차게,0
3437,다들 언제부턴가,0
3438,말하네 우릴 최고라고,0
3439,이젠 무겁기만 해,0
3440,노래가 좋았다고,0
3441,그저 달릴 뿐이라고,0
3442,너의 마음속 깊은 어딘가,0
3443,여전한 소년이 있어,0
3444,"(당신은 꿈꾸는가, 그 길의 끝은 무엇일까)",0
3445,"(모두가 숨죽인 밤, 우린 발을 멈추지 않아)",0
3446,언젠가부터 붙은 불편한 수식어,0
3447,최고란 말은 아직까지 낯간지러워,0
3448,난 난 말야 걍 음악이 좋은 걸,0
3449,여전히 그때와 다른 게 별로 없는걸,0
3450,아마 다른 게 별로 없다면,0
3451,난 변화는 많았지만,0
3452,변함은 없었다 해,0
3453,매 순간이 새로운 최선,0
3454,지금 난 마치 열세 살,0
3455,그때의 나처럼 뱉어,0
3456,아직도 배울 게 많고,0
3457,나의 인생 채울 게 많아,0
3458,그 이유를 물어본다면,0
3459,내 심장이 말하잖아,0
3460,"왕관과 꽃, 수많은 트로피",0
3461,긴긴 원을 돌아 결국 또 제자리,0
3462,너의 마음속 깊은 어딘가,0
3463,여전한 소년이 있어,0
3464,"(당신은 꿈꾸는가, 그 길의 끝은 무엇일까)",0
3465,"(모두가 숨죽인 밤, 우린 발을 멈추지 않아)",0
3466,눈부시게 지나온,0
3467,기억들 속에,0
3468,참 아름답게,0
3469,그날을 향해,0
3470,더 우리답게,0
3471,심각해 네 앞에 서면,0
3472,숨을 쉬는 것도,0
3473,내 맘대로 잘 안돼,0
3474,들이쉬는 숨에,0
3475,머린 뒤엉킨 채,0
3476,다시 내쉰 숨엔,0
3477,말문 막혀,0
3478,차가워지는 공기,0
3479,추운 이 거릴,0
3480,너와 걸어,0
3481,마치 우리 둘은 연인,0
3482,어색하게 굳은 채로,0
3483,하얀 눈은 자꾸 녹는데,0
3484,날 보는 까만 네 눈을 볼 땐,0
3485,온통 얼어붙게 돼,0
3486,널 좋아 한단 그 말을 빼면,0
3487,어떤 말도 못 해,0
3488,잔뜩 움츠렸던 내 용기까지,0
3489,온기가 실린 채,0
3490,봐 맘이 밖으로 자꾸 새어나,0
3491,널 그려내지 온종일,0
3492,거품 따라 올라 나는 아마,0
3493,편지는 주머니 속,0
3494,어느새 쌓여가는 눈과,0
3495,그 위로 더 깊어져만 간,0
3496,긴긴 한 숨,0
3497,이 거리에 가득해,0
3498,자 이젠 네 앞에,0
3499,맘을 털어놔야 해,0
3500,겨울 한가운데 있는데,0
3501,둘만의 성급한 봄이 오게,0
3502,네 곁에 붙어 설 게,0
3503,널 좋아 한단 그 말을 빼면,0
3504,어떤 말도 못 해,0
3505,잔뜩 움츠렸던 내 용기까지,0
3506,온기가 실린 채,0
3507,봐 맘이 밖으로 자꾸 새어나,0
3508,널 그려내지 온종일,0
3509,난 너를 생각해,0
3510,내 맘 깊이 너 몰래 숨긴,0
3511,어쩌면 너에게 다 들키고 있으려나,0
3512,내 모든 말에 묻어나서,0
3513,널 좋아 한단 그 말을 빼면,0
3514,어떤 말도 못 해,0
3515,잔뜩 움츠렸던 내 용기까지,0
3516,온기가 실린 채,0
3517,봐 맘이 밖으로 자꾸 새어나,0
3518,널 그려내지 온종일,0
3519,(모든 숨이 소리 없이 하는 말),0
3520,느낌이 오잖아,0
3521,떨리고 있잖아,0
3522,언제까지 눈치만 볼 거니,0
3523,네 맘을 말해봐,0
3524,딴청 피우지 말란 말이야,0
3525,네 맘 가는 그대로,0
3526,지금 내 손을 잡아,0
3527,어서 내 손을 잡아,0
3528,우연히 고개를 돌릴 때 마다,0
3529,눈이 마주치는 건,0
3530,며칠 밤 내내 꿈속에 나타나,0
3531,밤새 나를 괴롭히는 건,0
3532,그 많은 빈자리 중에서 하필,0
3533,내 옆자릴 고르는 건,0
3534,나도 모르게 어느새 실없는 웃음,0
3535,흘리고 있다는 건,0
3536,그럼 말 다했지 뭐,0
3537,우리 얘기 좀 할까,0
3538,느낌이 오잖아 떨리고 있잖아,0
3539,언제까지 눈치만 볼 거니,0
3540,네 맘을 말해봐,0
3541,딴청 피우지 말란 말이야,0
3542,네 맘 가는 그대로,0
3543,지금 내 손을 잡아,0
3544,핸드폰 진동에,0
3545,심장이 덜컥내려 앉는다는 건,0
3546,오 나도 모르게,0
3547,어느새 짓궂은 네 말투,0
3548,자꾸 듣고 싶은걸,0
3549,어떡해,0
3550,저기 멀리 걸어온다,0
3551,눈이 마주친다,0
3552,언제까지 넌 모른척 할거니,0
3553,사랑이 온거야 너와 나 말이야,0
3554,네가 좋아 정말 못 견딜 만큼,0
3555,그거면 된거야,0
3556,더는 생각하지 말란 말이야,0
3557,네 맘 가는 그대로,0
3558,느낌이 오잖아 떨리고 있잖아,0
3559,언제까지 눈치만 볼 거니,0
3560,네 맘을 말해봐,0
3561,딴청 피우지 말란 말이야,0
3562,네 맘 가는 그대로,0
3563,지금 내 손을 잡아,0
3564,그냥 내 손을 잡아,0
3565,지금 내 손을 잡아,0
